path,bytes,sha256,format,kind
pipeline/runs/notebooks/observed-dev/AGENT2_20260806_01/artifacts/06Deduplicate90Days/stage_metrics.json,4835,e14fa9f49a4ac6369c7ddcfe87fab27749a3ed0a25e722391245ddb0c37469f9,json,stage_or_data_artifact
pipeline/runs/notebooks/observed-dev/AGENT2_20260806_01/artifacts/06Deduplicate90Days/stage_quality.csv,148,36f4f3080ef98736216903fe3899985bd2cdbcc84871fc94bbec9aa75178cbc2,csv,stage_or_data_artifact
pipeline/runs/notebooks/observed-dev/AGENT2_20260806_01/artifacts/06Deduplicate90Days/CHECKSUMS.sha256,255,3e84b3b7a5f0c737460f3f96bf018dfdcc5946701ecdf978c02f5c40af0cbc57,sha256,stage_or_data_artifact
pipeline/runs/notebooks/observed-dev/AGENT2_20260806_01/artifacts/06Deduplicate90Days/stage_manifest.json,1545,cba98504852f4d6c94d73a560c2b6d51bca887d4d3d2a003ff6046707af8d25e,json,stage_or_data_artifact
ncs_mapping/runs/notebooks/observed-dev/AGENT4_20260806_01/RUN_MANIFEST.json,1929,a1b7428aa8bc06c2153e379d16c3eefee0a1331d56a19173dae6c5f2ed5310af,json,stage_or_data_artifact
ncs_mapping/runs/notebooks/observed-dev/AGENT4_20260806_01/executed/01BuildCoreAiItCodeSet.ipynb,10594,e977160caa6865b3b7378a96a026bf93cbbc6441d97c3bc353e607c702a8b624,ipynb,executed_notebook
ncs_mapping/runs/notebooks/observed-dev/AGENT4_20260806_01/executed/02BuildNcsRetrievalIndex.ipynb,11439,109d064443c4556698b9a3852f7670f22786e7c923a7ab3d675a416ce6924bbe,ipynb,executed_notebook
ncs_mapping/runs/notebooks/observed-dev/AGENT4_20260806_01/executed/05EvaluateNcsMapping.ipynb,11211,58fbb177da85b8880b1adbfdce5dc3067188d5de3907fb15fe87fcee4cd95b76,ipynb,executed_notebook
ncs_mapping/runs/notebooks/observed-dev/AGENT4_20260806_01/executed/04ExportNcsMappingCsv.ipynb,18291,f2aeabf145c5f2aff2200e119e8a2beed4d967b8bf8924004db175e085dce561,ipynb,executed_notebook
ncs_mapping/runs/notebooks/observed-dev/AGENT4_20260806_01/executed/03MapObservedDuties.ipynb,13390,1ffd7dcc38c993b7d8c76efa407155c888a39a3c256908d491b20bd3fff196f3,ipynb,executed_notebook
ncs_mapping/runs/notebooks/observed-dev/AGENT4_20260806_01/executed/00NcsSourceAudit.ipynb,11632,8749e5ae35a6ba9bffff1d8e31b03df7de8dec50bdf9f85e7492a7f9b4492d5b,ipynb,executed_notebook
ncs_mapping/runs/notebooks/observed-dev/AGENT4_20260806_01/artifacts/A4-05-EVALUATE/stage_metrics.json,1218,e45fb0b7641763bad5593cc31092550c94b570185683bc890bfd9ad3e8e5058a,json,stage_or_data_artifact
ncs_mapping/runs/notebooks/observed-dev/AGENT4_20260806_01/artifacts/A4-05-EVALUATE/stage_quality.csv,396,c659ac5c2bcdc773bf8122ca4621045eff41ac53daee15121e9783d8ba43f078,csv,stage_or_data_artifact
ncs_mapping/runs/notebooks/observed-dev/AGENT4_20260806_01/artifacts/A4-05-EVALUATE/CHECKSUMS.sha256,255,fac36c117d53e603b1304b909684e1c0b83d8824100c311f40172bd4176ddad8,sha256,stage_or_data_artifact
ncs_mapping/runs/notebooks/observed-dev/AGENT4_20260806_01/artifacts/A4-05-EVALUATE/stage_manifest.json,2443,c813068cfd4ab34cd7435ceaa89868a2594b71da008d955dd867a32d70dddc1c,json,stage_or_data_artifact
ncs_mapping/runs/notebooks/observed-dev/AGENT4_20260806_01/artifacts/A4-03-MAP-OBSERVED/stage_metrics.json,1282,6a14304716916f97bf0ba71f592d41c581d4b81ec61d12d75ff810cc96448d6c,json,stage_or_data_artifact
ncs_mapping/runs/notebooks/observed-dev/AGENT4_20260806_01/artifacts/A4-03-MAP-OBSERVED/stage_quality.csv,831,819783c0da2bb416fddf2eb0214ab454ede8c6c38eb4ad2c894429b72349fcc9,csv,stage_or_data_artifact
ncs_mapping/runs/notebooks/observed-dev/AGENT4_20260806_01/artifacts/A4-03-MAP-OBSERVED/CHECKSUMS.sha256,255,fafbda76b42e099dd98b506837d2339dcbd86708f39f627b74ef65004184588c,sha256,stage_or_data_artifact
ncs_mapping/runs/notebooks/observed-dev/AGENT4_20260806_01/artifacts/A4-03-MAP-OBSERVED/stage_manifest.json,3606,eac4116f6f8a970a0d660973f103e5a07eff32619e5b48744e1d221baecdffb6,json,stage_or_data_artifact
ncs_mapping/runs/notebooks/observed-dev/AGENT4_20260806_01/artifacts/A4-00-NCS-SOURCE/stage_metrics.json,1836,9afcb2c6f910126908d979f86a7420602583d8bf656dc7ee48ee7d387e0c0a2d,json,stage_or_data_artifact
ncs_mapping/runs/notebooks/observed-dev/AGENT4_20260806_01/artifacts/A4-00-NCS-SOURCE/stage_quality.csv,692,7df798440368a16f2c6416935d221c5ca3c3a56c2df47e39d6aa90085626c27b,csv,stage_or_data_artifact
ncs_mapping/runs/notebooks/observed-dev/AGENT4_20260806_01/artifacts/A4-00-NCS-SOURCE/CHECKSUMS.sha256,255,ceee2d32f3a4913444f5b3eb6bee5b659f1391144b803656eacebdb8c11951da,sha256,stage_or_data_artifact
ncs_mapping/runs/notebooks/observed-dev/AGENT4_20260806_01/artifacts/A4-00-NCS-SOURCE/stage_manifest.json,2472,9bac5b9d1c3b6c8a54b3fde4cb5f007aa38e8f4b060ba9bcef10f70d9805d9c1,json,stage_or_data_artifact
ncs_mapping/runs/notebooks/observed-dev/AGENT4_20260806_01/artifacts/A4-02-RETRIEVAL/stage_metrics.json,991,3523f22929ede74968247e80c67a345cc607e0c490426eb134f8ee47179ff063,json,stage_or_data_artifact
ncs_mapping/runs/notebooks/observed-dev/AGENT4_20260806_01/artifacts/A4-02-RETRIEVAL/stage_quality.csv,408,6f1b665c9f11ca3126fc9291756deeda5c0b7afc972ba80ec88658416b3e34ab,csv,stage_or_data_artifact
ncs_mapping/runs/notebooks/observed-dev/AGENT4_20260806_01/artifacts/A4-02-RETRIEVAL/CHECKSUMS.sha256,255,a6fc11756bf75e33e3221fafec634463ef27e36ccc151d84f4214540c231c7d3,sha256,stage_or_data_artifact
ncs_mapping/runs/notebooks/observed-dev/AGENT4_20260806_01/artifacts/A4-02-RETRIEVAL/stage_manifest.json,2510,3bac693328c9316014edcdea44c6f4e5548a98c1958d2218e5a05ec6cb05804a,json,stage_or_data_artifact
ncs_mapping/runs/notebooks/observed-dev/AGENT4_20260806_01/artifacts/A4-01-CODESET/stage_metrics.json,1284,8154d49ec83205a9802340bb8d21dc658e64bad209c735a7e6737574fe01aae9,json,stage_or_data_artifact
ncs_mapping/runs/notebooks/observed-dev/AGENT4_20260806_01/artifacts/A4-01-CODESET/stage_quality.csv,564,571df24d51ae99f6fbf9213f1a4e0c5f844d8b9655e570808715e836ca679bed,csv,stage_or_data_artifact
ncs_mapping/runs/notebooks/observed-dev/AGENT4_20260806_01/artifacts/A4-01-CODESET/CHECKSUMS.sha256,255,8de253318f164d3cca759d08f712dc66aed32e7ef519412518a47a4a78472f02,sha256,stage_or_data_artifact
ncs_mapping/runs/notebooks/observed-dev/AGENT4_20260806_01/artifacts/A4-01-CODESET/stage_manifest.json,2203,2a0085e6f7ed20162a95a1236f2e869aa1ff7ffb6941c2a49c947d9310ee70a0,json,stage_or_data_artifact
ncs_mapping/runs/notebooks/observed-dev/AGENT4_20260806_01/artifacts/A4-04-EXPORT/stage_metrics.json,2177,2eff86aac0a82860f5c9ca8f836ebf2763876cd9257fe568aaddb70746e7f57f,json,stage_or_data_artifact
ncs_mapping/runs/notebooks/observed-dev/AGENT4_20260806_01/artifacts/A4-04-EXPORT/stage_quality.csv,485,00c1ffdf3991263007306ad7f21526a50addc1ee048a15a098628f729aac968b,csv,stage_or_data_artifact
ncs_mapping/runs/notebooks/observed-dev/AGENT4_20260806_01/artifacts/A4-04-EXPORT/CHECKSUMS.sha256,255,55e8bca5bb241bdf7f9d38a1091b9f78fd5d8d79659430624efe14e2bc794612,sha256,stage_or_data_artifact
ncs_mapping/runs/notebooks/observed-dev/AGENT4_20260806_01/artifacts/A4-04-EXPORT/stage_manifest.json,8487,2e7fa2265492ac2d44bb6abd62ae24892c62a88a300f9f337f547ec7f40e6343,json,stage_or_data_artifact
crawl/data/exports/observed-dev/OBSERVED_DEV_20260806_01/data_quality_summary.csv,136,701805c11132ebe37a88a1837a13a8a5a7e77ac157146b10f851ef204f94ba59,csv,stage_or_data_artifact
crawl/data/exports/observed-dev/OBSERVED_DEV_20260806_01/posting_ncs_matches.parquet,21215,f3d479ad5164b6bdeaf7fcf85ed03f2e834ae1f0a1f182a75d2badbb0274cc92,parquet,stage_or_data_artifact
crawl/data/exports/observed-dev/OBSERVED_DEV_20260806_01/career_access_labels.csv,30564,583f5954c70646256c462fa2d1b2ca151ce030be4064ede4cb9fd3bab6532e5a,csv,stage_or_data_artifact
crawl/data/exports/observed-dev/OBSERVED_DEV_20260806_01/posting_sections.csv,24142,8c4a12d7d8bbaace155c1a667172616f0e2cf3d2171b1a1d6bfb089d85fcf2ac,csv,stage_or_data_artifact
crawl/data/exports/observed-dev/OBSERVED_DEV_20260806_01/posting_ncs_candidates.parquet,24236,34cd70219e3d58136841b88185ed470f598d86b8d5227fce8ec6e9817c53a3fd,parquet,stage_or_data_artifact
crawl/data/exports/observed-dev/OBSERVED_DEV_20260806_01/posting_normalized.parquet,46833,88ffc7cced3281a7f282e094345dc2966cebe9a49226e9005474676e124e3328,parquet,stage_or_data_artifact
crawl/data/exports/observed-dev/OBSERVED_DEV_20260806_01/posting_ncs_matches.csv,12480,927387e90b14d81ae35b6cc8df7a235402967bcf1a5f9fb37e3d3c3a32a9dd5a,csv,stage_or_data_artifact
crawl/data/exports/observed-dev/OBSERVED_DEV_20260806_01/stage_metrics.json,4744,875d1ded8f2776d535ead7fff0bb98e7704996518d961b7954323c27a50c1a27,json,stage_or_data_artifact
crawl/data/exports/observed-dev/OBSERVED_DEV_20260806_01/posting_tracks.parquet,33679,1636f225346a306e6b213daf8b4e042f69eb6ec19fa71bcb89ad8c3a05f374b7,parquet,stage_or_data_artifact
crawl/data/exports/observed-dev/OBSERVED_DEV_20260806_01/requirement_facts.parquet,10928,984d1b888da19f9ab85081ef2baa005159e61fb062eb29591757bb11364f6fdc,parquet,stage_or_data_artifact
crawl/data/exports/observed-dev/OBSERVED_DEV_20260806_01/preprocessed_posting_tracks.parquet,61113,5d94fc5713e60945a311f02603ce86e7ea05d2b5bca77a122b62076cc561727a,parquet,stage_or_data_artifact
crawl/data/exports/observed-dev/OBSERVED_DEV_20260806_01/preprocessed_posting_tracks.csv,87086,cce1d073ef08fc546e762296405367079166dd8e0aae731f23b7744fda0d0040,csv,stage_or_data_artifact
crawl/data/exports/observed-dev/OBSERVED_DEV_20260806_01/requirement_facts.csv,6949,88e0b66feffe41865415ad69600ca2bf520ef0d674d89f878ffdb80186cc65ef,csv,stage_or_data_artifact
crawl/data/exports/observed-dev/OBSERVED_DEV_20260806_01/posting_normalized.csv,71617,8b7fbd1f46bfb1dbcb863434829c2623ae5dfe67d239f9a8e6a10360ddbd7557,csv,stage_or_data_artifact
crawl/data/exports/observed-dev/OBSERVED_DEV_20260806_01/stage_quality.csv,3343,966a92d09bad2bf8e63375fb55adae2b819f95506860c323369fc35bda10773c,csv,stage_or_data_artifact
crawl/data/exports/observed-dev/OBSERVED_DEV_20260806_01/posting_sections.parquet,17056,3a2e9b2bd8acbd1495c5de944f6122d32efe98a07837bc8eb723d9e725fa63d0,parquet,stage_or_data_artifact
crawl/data/exports/observed-dev/OBSERVED_DEV_20260806_01/career_access_labels.parquet,17904,c6c5ec401a0bbc7b9d3c6c253209cd76e43f3feb33b64a3e6a738d1c46e6eac5,parquet,stage_or_data_artifact
crawl/data/exports/observed-dev/OBSERVED_DEV_20260806_01/CHECKSUMS.sha256,1820,45411a7ce1658652ad4127bcb83e017ae91aa0a3f5380dedecde45742710042e,sha256,stage_or_data_artifact
crawl/data/exports/observed-dev/OBSERVED_DEV_20260806_01/stage_manifest.json,8947,3c1cc57c52f2edeb1c8f17d30d1819b697f825236f0f085cbf79c9cca22c7563,json,stage_or_data_artifact
crawl/data/exports/observed-dev/OBSERVED_DEV_20260806_01/posting_ncs_candidates.csv,55897,2bc16807081403a48a239c899173c788aa6ff9e887a47e083c90fa676cabf1bb,csv,stage_or_data_artifact
crawl/data/exports/observed-dev/OBSERVED_DEV_20260806_01/posting_tracks.csv,42744,6fc6bfa5d1cb7a9a9081d616d3e6a7dd49430a776b90c896b406ba5fe7077f4d,csv,stage_or_data_artifact
