tableName,tableDescription,columnOrder,columnName,type,nullable,description,enum,primaryKey,unique,default,check,source,derivation,qualityRule,contractVersion,sourceContractSha256
mart.postingAnalysisMart,Canonical track-grain analytical mart,18,coreAiItFlag,BOOLEAN,False,Core AI-IT cohort flag,,False,False,,,canonical core and NCS entities,deterministic transformation for mart.postingAnalysisMart under contract 2.1.2,must be non-null,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
mart.postingAnalysisMart,Canonical track-grain analytical mart,19,postingKind,VARCHAR,False,Posting kind,recruitIntern|recruitNewGrad|recruitExperienced|recruitUnknown|contest|extracurricular|education|club|volunteer|other,False,False,,,canonical core and NCS entities,deterministic transformation for mart.postingAnalysisMart under contract 2.1.2,must be non-null; must belong to enum postingKind,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
mart.postingAnalysisMart,Canonical track-grain analytical mart,20,postingEligibleFlag,BOOLEAN,False,Dedup-independent eligibility,,False,False,,,canonical core and NCS entities,deterministic transformation for mart.postingAnalysisMart under contract 2.1.2,must be non-null,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
mart.postingAnalysisMart,Canonical track-grain analytical mart,21,rq1EligibleFlag,BOOLEAN,False,RQ1 denominator eligibility,,False,False,,,canonical core and NCS entities,deterministic transformation for mart.postingAnalysisMart under contract 2.1.2,must be non-null,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
mart.postingAnalysisMart,Canonical track-grain analytical mart,22,rq2EligibleFlag,BOOLEAN,False,RQ2 barrier-analysis eligibility,,False,False,,,canonical core and NCS entities,deterministic transformation for mart.postingAnalysisMart under contract 2.1.2,must be non-null,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
mart.postingAnalysisMart,Canonical track-grain analytical mart,23,ncsEligibleFlag,BOOLEAN,False,NCS mapping eligibility,,False,False,,,canonical core and NCS entities,deterministic transformation for mart.postingAnalysisMart under contract 2.1.2,must be non-null,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
mart.postingAnalysisMart,Canonical track-grain analytical mart,24,rq2ExclusionReason,VARCHAR,True,RQ2 exclusion reason,activityTextMissing|externalAtsBodyUnavailable|boundaryUnresolved|trackUnresolved|textTooShort|nonRecruitPosting|other,False,False,,,canonical core and NCS entities,deterministic transformation for mart.postingAnalysisMart under contract 2.1.2,must belong to enum rq2ExclusionReason,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
mart.postingAnalysisMart,Canonical track-grain analytical mart,25,canonicalRecordFlag,BOOLEAN,False,Canonical repost-group record,,False,False,,,canonical core and NCS entities,deterministic transformation for mart.postingAnalysisMart under contract 2.1.2,must be non-null,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
mart.postingAnalysisMart,Canonical track-grain analytical mart,26,trackType,VARCHAR,False,Track type,entry|intern|experienced|mixedUnresolved|unknown,False,False,,,canonical core and NCS entities,deterministic transformation for mart.postingAnalysisMart under contract 2.1.2,must be non-null; must belong to enum trackType,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
mart.postingAnalysisMart,Canonical track-grain analytical mart,27,recruitmentScope,VARCHAR,False,Recruitment scope,entryOnly|internOnly|experiencedOnly|entryInternMixed|entryExperiencedMixed|internExperiencedMixed|allMixed|mixedUnresolved|unknown,False,False,,,canonical core and NCS entities,deterministic transformation for mart.postingAnalysisMart under contract 2.1.2,must be non-null; must belong to enum recruitmentScope,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
mart.postingAnalysisMart,Canonical track-grain analytical mart,28,hasEntryFlag,BOOLEAN,False,Includes entry,,False,False,,,canonical core and NCS entities,deterministic transformation for mart.postingAnalysisMart under contract 2.1.2,must be non-null,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
mart.postingAnalysisMart,Canonical track-grain analytical mart,29,hasInternFlag,BOOLEAN,False,Includes intern,,False,False,,,canonical core and NCS entities,deterministic transformation for mart.postingAnalysisMart under contract 2.1.2,must be non-null,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
mart.postingAnalysisMart,Canonical track-grain analytical mart,30,hasExperiencedFlag,BOOLEAN,False,Includes experienced,,False,False,,,canonical core and NCS entities,deterministic transformation for mart.postingAnalysisMart under contract 2.1.2,must be non-null,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
mart.postingAnalysisMart,Canonical track-grain analytical mart,31,mixedResolvedFlag,BOOLEAN,False,Mixed split resolved,,False,False,,,canonical core and NCS entities,deterministic transformation for mart.postingAnalysisMart under contract 2.1.2,must be non-null,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
mart.postingAnalysisMart,Canonical track-grain analytical mart,32,activityTextAvailableFlag,BOOLEAN,False,ActivityText detail availability,,False,False,,,canonical core and NCS entities,deterministic transformation for mart.postingAnalysisMart under contract 2.1.2,must be non-null,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
mart.postingAnalysisMart,Canonical track-grain analytical mart,33,externalApplyFlag,BOOLEAN,False,External apply destination is present,,False,False,,,canonical core and NCS entities,deterministic transformation for mart.postingAnalysisMart under contract 2.1.2,must be non-null,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
mart.postingAnalysisMart,Canonical track-grain analytical mart,34,externalDetailOnlyFlag,BOOLEAN,False,Full detail only on external ATS,,False,False,,,canonical core and NCS entities,deterministic transformation for mart.postingAnalysisMart under contract 2.1.2,must be non-null,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
mart.postingAnalysisMart,Canonical track-grain analytical mart,35,jobTypeConflictFlag,BOOLEAN,False,Listing and duty job type conflict,,False,False,,,canonical core and NCS entities,deterministic transformation for mart.postingAnalysisMart under contract 2.1.2,must be non-null,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
mart.postingAnalysisMart,Canonical track-grain analytical mart,36,careerClass,VARCHAR,False,Career class,E0|E1|E2|E3|U,False,False,,,canonical core and NCS entities,deterministic transformation for mart.postingAnalysisMart under contract 2.1.2,must be non-null; must belong to enum careerClass,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
mart.postingAnalysisMart,Canonical track-grain analytical mart,37,internAccessClass,VARCHAR,True,Intern access class,I0|I1|IU,False,False,,,canonical core and NCS entities,deterministic transformation for mart.postingAnalysisMart under contract 2.1.2,must belong to enum internAccessClass,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
mart.postingAnalysisMart,Canonical track-grain analytical mart,38,nominalEntryFlag,BOOLEAN,False,E0 or E1,,False,False,,,canonical core and NCS entities,deterministic transformation for mart.postingAnalysisMart under contract 2.1.2,must be non-null,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
mart.postingAnalysisMart,Canonical track-grain analytical mart,39,restrictedInternFlag,BOOLEAN,False,Required career or prior experience,,False,False,,,canonical core and NCS entities,deterministic transformation for mart.postingAnalysisMart under contract 2.1.2,must be non-null,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
mart.postingAnalysisMart,Canonical track-grain analytical mart,40,experiencedInternFlag,BOOLEAN,False,Strict prior-experience requirement,,False,False,,,canonical core and NCS entities,deterministic transformation for mart.postingAnalysisMart under contract 2.1.2,must be non-null,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
mart.postingAnalysisMart,Canonical track-grain analytical mart,41,boundaryResolvedFlag,BOOLEAN,False,Required-preferred boundary resolved,,False,False,,,canonical core and NCS entities,deterministic transformation for mart.postingAnalysisMart under contract 2.1.2,must be non-null,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
mart.postingAnalysisMart,Canonical track-grain analytical mart,42,minCareerMonths,SMALLINT,True,Minimum required career months,,False,False,,minCareerMonths IS NULL OR minCareerMonths >= 0,canonical core and NCS entities,deterministic transformation for mart.postingAnalysisMart under contract 2.1.2,must satisfy minCareerMonths IS NULL OR minCareerMonths >= 0,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
mart.postingAnalysisMart,Canonical track-grain analytical mart,43,ncsLevelWeightedMedian,DOUBLE,True,Confidence-weighted median NCS level,,False,False,,,canonical core and NCS entities,deterministic transformation for mart.postingAnalysisMart under contract 2.1.2,nullable value must preserve source missingness; no sentinel substitution,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
mart.postingAnalysisMart,Canonical track-grain analytical mart,44,ncsBandPrimary,VARCHAR,True,Primary NCS band,level1to2|level3to4|level5to6|level7to8,False,False,,,canonical core and NCS entities,deterministic transformation for mart.postingAnalysisMart under contract 2.1.2,must belong to enum ncsBand,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
mart.postingAnalysisMart,Canonical track-grain analytical mart,45,ncsMappingCoverage,DOUBLE,False,Track-level mapping coverage,,False,False,,ncsMappingCoverage BETWEEN 0 AND 1,canonical core and NCS entities,deterministic transformation for mart.postingAnalysisMart under contract 2.1.2,must be non-null; must satisfy ncsMappingCoverage BETWEEN 0 AND 1,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
mart.postingAnalysisMart,Canonical track-grain analytical mart,46,ncsConfidenceTier,VARCHAR,True,Selected match confidence,high|medium|low,False,False,,,canonical core and NCS entities,deterministic transformation for mart.postingAnalysisMart under contract 2.1.2,must belong to enum confidenceTier,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
mart.postingAnalysisMart,Canonical track-grain analytical mart,47,highDemandScore,DOUBLE,True,Reserved composite score,,False,False,,highDemandScore IS NULL,canonical core and NCS entities,deterministic transformation for mart.postingAnalysisMart under contract 2.1.2,must satisfy highDemandScore IS NULL,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
mart.postingAnalysisMart,Canonical track-grain analytical mart,48,scoreStatus,VARCHAR,False,Reserved score status,reserved,False,False,'reserved',,canonical core and NCS entities,deterministic transformation for mart.postingAnalysisMart under contract 2.1.2,must be non-null; must belong to enum scoreStatus,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
mart.postingAnalysisMart,Canonical track-grain analytical mart,49,duplicateGroupId,VARCHAR,True,Dedup group,,False,False,,,canonical core and NCS entities,deterministic transformation for mart.postingAnalysisMart under contract 2.1.2,nullable value must preserve source missingness; no sentinel substitution,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
mart.postingAnalysisMart,Canonical track-grain analytical mart,50,repostCount,SMALLINT,False,Repost count,,False,False,0,repostCount >= 0,canonical core and NCS entities,deterministic transformation for mart.postingAnalysisMart under contract 2.1.2,must be non-null; must satisfy repostCount >= 0,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
mart.postingAnalysisMart,Canonical track-grain analytical mart,51,rawSha256,VARCHAR,False,Source SHA-256,,False,False,,length(rawSha256) = 64,canonical core and NCS entities,deterministic transformation for mart.postingAnalysisMart under contract 2.1.2,must be non-null; must satisfy length(rawSha256) = 64,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
mart.postingAnalysisMart,Canonical track-grain analytical mart,52,parseVersion,VARCHAR,False,Parser version,,False,False,,,canonical core and NCS entities,deterministic transformation for mart.postingAnalysisMart under contract 2.1.2,must be non-null,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
mart.postingAnalysisMart,Canonical track-grain analytical mart,53,labelVersion,VARCHAR,False,Label version,,False,False,,,canonical core and NCS entities,deterministic transformation for mart.postingAnalysisMart under contract 2.1.2,must be non-null,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
mart.postingAnalysisMart,Canonical track-grain analytical mart,54,ncsMapVersion,VARCHAR,False,NCS mapping version,,False,False,,,canonical core and NCS entities,deterministic transformation for mart.postingAnalysisMart under contract 2.1.2,must be non-null,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
mart.postingAnalysisMart,Canonical track-grain analytical mart,55,dataVersion,VARCHAR,False,Data version,,False,False,,,canonical core and NCS entities,deterministic transformation for mart.postingAnalysisMart under contract 2.1.2,must be non-null,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
mart.postingAnalysisMart,Canonical track-grain analytical mart,56,builtAt,TIMESTAMPTZ,False,Mart build timestamp,,False,False,,,canonical core and NCS entities,deterministic transformation for mart.postingAnalysisMart under contract 2.1.2,must be non-null,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
mart.timeSeriesMart,Monthly metric mart,1,periodMonth,DATE,False,First day of month,,True,False,,,mart.postingAnalysisMart and qa.monthlyCoverageAudit,deterministic transformation for mart.timeSeriesMart under contract 2.1.2,non-null and unique within primary key of mart.timeSeriesMart,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
mart.timeSeriesMart,Monthly metric mart,2,cohortType,VARCHAR,False,Analysis cohort,coreAiIt|allJobs,True,False,,,mart.postingAnalysisMart and qa.monthlyCoverageAudit,deterministic transformation for mart.timeSeriesMart under contract 2.1.2,non-null and unique within primary key of mart.timeSeriesMart; must belong to enum cohortType,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
mart.timeSeriesMart,Monthly metric mart,3,jobCodeLevel,VARCHAR,False,Job aggregation level,all|major|middle|minor|sub,True,False,,,mart.postingAnalysisMart and qa.monthlyCoverageAudit,deterministic transformation for mart.timeSeriesMart under contract 2.1.2,non-null and unique within primary key of mart.timeSeriesMart; must belong to enum jobCodeLevel,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
mart.timeSeriesMart,Monthly metric mart,4,jobCode,VARCHAR,False,ALL or NCS classification code,,True,False,,,mart.postingAnalysisMart and qa.monthlyCoverageAudit,deterministic transformation for mart.timeSeriesMart under contract 2.1.2,non-null and unique within primary key of mart.timeSeriesMart,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
mart.timeSeriesMart,Monthly metric mart,5,dedupApplied,BOOLEAN,False,Canonical dedup filter applied,,True,False,,,mart.postingAnalysisMart and qa.monthlyCoverageAudit,deterministic transformation for mart.timeSeriesMart under contract 2.1.2,non-null and unique within primary key of mart.timeSeriesMart,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
mart.timeSeriesMart,Monthly metric mart,6,totalValidPostingCount,INTEGER,False,Distinct posting count,,False,False,,totalValidPostingCount >= 0,mart.postingAnalysisMart and qa.monthlyCoverageAudit,deterministic transformation for mart.timeSeriesMart under contract 2.1.2,must be non-null; must satisfy totalValidPostingCount >= 0,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
mart.timeSeriesMart,Monthly metric mart,7,entryPostingCount,INTEGER,False,Entry-including posting count,,False,False,,entryPostingCount >= 0,mart.postingAnalysisMart and qa.monthlyCoverageAudit,deterministic transformation for mart.timeSeriesMart under contract 2.1.2,must be non-null; must satisfy entryPostingCount >= 0,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
mart.timeSeriesMart,Monthly metric mart,8,internPostingCount,INTEGER,False,Intern-including posting count,,False,False,,internPostingCount >= 0,mart.postingAnalysisMart and qa.monthlyCoverageAudit,deterministic transformation for mart.timeSeriesMart under contract 2.1.2,must be non-null; must satisfy internPostingCount >= 0,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
mart.timeSeriesMart,Monthly metric mart,9,entryPostingRate,DOUBLE,True,Entry posting rate,,False,False,,,mart.postingAnalysisMart and qa.monthlyCoverageAudit,deterministic transformation for mart.timeSeriesMart under contract 2.1.2,nullable value must preserve source missingness; no sentinel substitution,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
mart.timeSeriesMart,Monthly metric mart,10,internPostingRate,DOUBLE,True,Intern posting rate,,False,False,,,mart.postingAnalysisMart and qa.monthlyCoverageAudit,deterministic transformation for mart.timeSeriesMart under contract 2.1.2,nullable value must preserve source missingness; no sentinel substitution,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
mart.timeSeriesMart,Monthly metric mart,11,entryOnlyRate,DOUBLE,True,Entry-only posting rate,,False,False,,,mart.postingAnalysisMart and qa.monthlyCoverageAudit,deterministic transformation for mart.timeSeriesMart under contract 2.1.2,nullable value must preserve source missingness; no sentinel substitution,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
mart.timeSeriesMart,Monthly metric mart,12,internOnlyRate,DOUBLE,True,Intern-only posting rate,,False,False,,,mart.postingAnalysisMart and qa.monthlyCoverageAudit,deterministic transformation for mart.timeSeriesMart under contract 2.1.2,nullable value must preserve source missingness; no sentinel substitution,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
mart.timeSeriesMart,Monthly metric mart,13,mixedRate,DOUBLE,True,Mixed posting rate,,False,False,,,mart.postingAnalysisMart and qa.monthlyCoverageAudit,deterministic transformation for mart.timeSeriesMart under contract 2.1.2,nullable value must preserve source missingness; no sentinel substitution,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
mart.timeSeriesMart,Monthly metric mart,14,experiencedOnlyRate,DOUBLE,True,Experienced-only posting rate,,False,False,,,mart.postingAnalysisMart and qa.monthlyCoverageAudit,deterministic transformation for mart.timeSeriesMart under contract 2.1.2,nullable value must preserve source missingness; no sentinel substitution,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
mart.timeSeriesMart,Monthly metric mart,15,internRelativeIndex,DOUBLE,True,Log relative prevalence index,,False,False,,,mart.postingAnalysisMart and qa.monthlyCoverageAudit,deterministic transformation for mart.timeSeriesMart under contract 2.1.2,nullable value must preserve source missingness; no sentinel substitution,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
mart.timeSeriesMart,Monthly metric mart,16,openEntryShare,DOUBLE,True,E0 among E0 plus E1,,False,False,,,mart.postingAnalysisMart and qa.monthlyCoverageAudit,deterministic transformation for mart.timeSeriesMart under contract 2.1.2,nullable value must preserve source missingness; no sentinel substitution,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
mart.timeSeriesMart,Monthly metric mart,17,restrictedEntryShare,DOUBLE,True,E1 among E0 plus E1,,False,False,,,mart.postingAnalysisMart and qa.monthlyCoverageAudit,deterministic transformation for mart.timeSeriesMart under contract 2.1.2,nullable value must preserve source missingness; no sentinel substitution,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
mart.timeSeriesMart,Monthly metric mart,18,unknownCareerShare,DOUBLE,True,U among eligible non-intern tracks,,False,False,,,mart.postingAnalysisMart and qa.monthlyCoverageAudit,deterministic transformation for mart.timeSeriesMart under contract 2.1.2,nullable value must preserve source missingness; no sentinel substitution,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
mart.timeSeriesMart,Monthly metric mart,19,restrictedInternShare,DOUBLE,True,I1 among I0 plus I1,,False,False,,,mart.postingAnalysisMart and qa.monthlyCoverageAudit,deterministic transformation for mart.timeSeriesMart under contract 2.1.2,nullable value must preserve source missingness; no sentinel substitution,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
mart.timeSeriesMart,Monthly metric mart,20,experiencedInternShare,DOUBLE,True,Strict experienced interns among I0 plus I1,,False,False,,,mart.postingAnalysisMart and qa.monthlyCoverageAudit,deterministic transformation for mart.timeSeriesMart under contract 2.1.2,nullable value must preserve source missingness; no sentinel substitution,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
mart.timeSeriesMart,Monthly metric mart,21,unknownInternShare,DOUBLE,True,IU among eligible intern tracks,,False,False,,,mart.postingAnalysisMart and qa.monthlyCoverageAudit,deterministic transformation for mart.timeSeriesMart under contract 2.1.2,nullable value must preserve source missingness; no sentinel substitution,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
mart.timeSeriesMart,Monthly metric mart,22,advancedDutyShare,DOUBLE,True,NCS level 5 to 8 share among mapped duties,,False,False,,,mart.postingAnalysisMart and qa.monthlyCoverageAudit,deterministic transformation for mart.timeSeriesMart under contract 2.1.2,nullable value must preserve source missingness; no sentinel substitution,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
mart.timeSeriesMart,Monthly metric mart,23,ncsMappingCoverage,DOUBLE,True,NCS mapping coverage,,False,False,,,mart.postingAnalysisMart and qa.monthlyCoverageAudit,deterministic transformation for mart.timeSeriesMart under contract 2.1.2,nullable value must preserve source missingness; no sentinel substitution,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
mart.timeSeriesMart,Monthly metric mart,24,lowConfidenceNcsShare,DOUBLE,True,Low-confidence share among mapped tracks,,False,False,,,mart.postingAnalysisMart and qa.monthlyCoverageAudit,deterministic transformation for mart.timeSeriesMart under contract 2.1.2,nullable value must preserve source missingness; no sentinel substitution,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
mart.timeSeriesMart,Monthly metric mart,25,rq1EligibilityRate,DOUBLE,True,RQ1 eligibility rate,,False,False,,,mart.postingAnalysisMart and qa.monthlyCoverageAudit,deterministic transformation for mart.timeSeriesMart under contract 2.1.2,nullable value must preserve source missingness; no sentinel substitution,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
mart.timeSeriesMart,Monthly metric mart,26,rq2EligibilityRate,DOUBLE,True,RQ2 eligibility rate,,False,False,,,mart.postingAnalysisMart and qa.monthlyCoverageAudit,deterministic transformation for mart.timeSeriesMart under contract 2.1.2,nullable value must preserve source missingness; no sentinel substitution,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
mart.timeSeriesMart,Monthly metric mart,27,ncsEligibilityRate,DOUBLE,True,NCS eligibility rate,,False,False,,,mart.postingAnalysisMart and qa.monthlyCoverageAudit,deterministic transformation for mart.timeSeriesMart under contract 2.1.2,nullable value must preserve source missingness; no sentinel substitution,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
mart.timeSeriesMart,Monthly metric mart,28,externalApplyShare,DOUBLE,True,Share of RQ1 postings with an external apply destination,,False,False,,externalApplyShare IS NULL OR externalApplyShare BETWEEN 0 AND 1,mart.postingAnalysisMart and qa.monthlyCoverageAudit,deterministic transformation for mart.timeSeriesMart under contract 2.1.2,must satisfy externalApplyShare IS NULL OR externalApplyShare BETWEEN 0 AND 1,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
mart.timeSeriesMart,Monthly metric mart,29,externalDetailOnlyShare,DOUBLE,True,Share of RQ1 postings whose full detail is external-only,,False,False,,externalDetailOnlyShare IS NULL OR externalDetailOnlyShare BETWEEN 0 AND 1,mart.postingAnalysisMart and qa.monthlyCoverageAudit,deterministic transformation for mart.timeSeriesMart under contract 2.1.2,must satisfy externalDetailOnlyShare IS NULL OR externalDetailOnlyShare BETWEEN 0 AND 1,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
mart.timeSeriesMart,Monthly metric mart,30,activityTextAvailabilityRate,DOUBLE,True,ActivityText availability rate,,False,False,,,mart.postingAnalysisMart and qa.monthlyCoverageAudit,deterministic transformation for mart.timeSeriesMart under contract 2.1.2,nullable value must preserve source missingness; no sentinel substitution,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
mart.timeSeriesMart,Monthly metric mart,31,jobTypeConflictRate,DOUBLE,True,Job-type conflict rate,,False,False,,,mart.postingAnalysisMart and qa.monthlyCoverageAudit,deterministic transformation for mart.timeSeriesMart under contract 2.1.2,nullable value must preserve source missingness; no sentinel substitution,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
mart.timeSeriesMart,Monthly metric mart,32,coverageStatus,VARCHAR,False,Monthly source coverage,complete|partial|insufficient|excluded|unverified,False,False,,,mart.postingAnalysisMart and qa.monthlyCoverageAudit,deterministic transformation for mart.timeSeriesMart under contract 2.1.2,must be non-null; must belong to enum coverageStatus,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
mart.timeSeriesMart,Monthly metric mart,33,partialMonthFlag,BOOLEAN,False,Period is an incomplete month,,False,False,,,mart.postingAnalysisMart and qa.monthlyCoverageAudit,deterministic transformation for mart.timeSeriesMart under contract 2.1.2,must be non-null,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
mart.timeSeriesMart,Monthly metric mart,34,asOfDate,DATE,False,Data cutoff date,,False,False,,,mart.postingAnalysisMart and qa.monthlyCoverageAudit,deterministic transformation for mart.timeSeriesMart under contract 2.1.2,must be non-null,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
mart.timeSeriesMart,Monthly metric mart,35,dataVersion,VARCHAR,False,Data version,,False,False,,,mart.postingAnalysisMart and qa.monthlyCoverageAudit,deterministic transformation for mart.timeSeriesMart under contract 2.1.2,must be non-null,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
mart.timeSeriesMart,Monthly metric mart,36,builtAt,TIMESTAMPTZ,False,Mart build timestamp,,False,False,,,mart.postingAnalysisMart and qa.monthlyCoverageAudit,deterministic transformation for mart.timeSeriesMart under contract 2.1.2,must be non-null,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
mart.caseStudyRegistry,Manual RQ5 case registry,1,caseId,VARCHAR,False,Case key,,True,False,,,human-reviewed registered cases,deterministic transformation for mart.caseStudyRegistry under contract 2.1.2,non-null and unique within primary key of mart.caseStudyRegistry,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
